Date,Open,High,Low,Close,Adj Close,Volume
6/26/2020,16.1,16.1,15.08,15.55,15.55,20173000
6/29/2020,15.4,15.59,14.65,15.42,15.42,12930400
6/30/2020,15.21,16.4,14.95,16.34,16.34,13985600
7/1/2020,16.700001,16.889999,15.86,16.700001,16.700001,14961000
7/2/2020,16.780001,17.34,16.17,16.25,16.25,11767900
7/6/2020,16.58,17.09,16.049999,16.950001,16.950001,13901500
7/7/2020,16.629999,16.84,16.150999,16.549999,16.549999,8204000
7/8/2020,16.610001,16.82,16.200001,16.790001,16.790001,8722600
7/9/2020,17.1,19.49,17.08,19.459999,19.459999,51497900
7/10/2020,19.32,19.98,18.27,19.25,19.25,27769000
7/13/2020,19.549999,20.99,17.712,18.1,18.1,36017700
7/14/2020,18.111,18.610001,17.049999,18.43,18.43,15802600
7/15/2020,18.969999,19.139999,18.059999,18.549999,18.549999,11649800
7/16/2020,19.459999,22.200001,19.07,21.07,21.07,52787800
7/17/2020,22.790001,24.778,22.26,24.049999,24.049999,54581700
7/20/2020,23.76,23.870001,22,22.98,22.98,20750000
7/21/2020,23.120001,26.32,22.950001,24.93,24.93,40169500
7/22/2020,24.530001,26.530001,24.5,25.540001,25.540001,26802900
7/23/2020,26.129999,27.549999,23.809999,25.15,25.15,39294600
7/24/2020,24,24.85,23.1,24.309999,24.309999,20508300
7/27/2020,25.02,25.68,23.77,24.92,24.92,17168400
7/28/2020,25.200001,25.799999,23.6,23.860001,23.860001,23162600
7/29/2020,23.690001,24.280001,22.629999,22.969999,22.969999,14253900
7/30/2020,22.200001,23.4,21.91,22.879999,22.879999,9228700
7/31/2020,23.17,23.4,22.08,22.450001,22.450001,7182600
8/3/2020,23.65,24.299999,22.66,24.02,24.02,22211800
8/4/2020,21.75,22.18,20.68,20.719999,20.719999,23459200
8/5/2020,20.09,20.68,19.309999,20.15,20.15,17072200
8/6/2020,19.799999,20,19.049999,19.34,19.34,22158700
8/7/2020,19.07,19.299999,18.129999,18.25,18.25,19582500
8/10/2020,18.469999,19.52,18.42,19.23,19.23,12463800
8/11/2020,19.549999,19.67,18.139999,18.280001,18.280001,10638800
8/12/2020,18.34,18.440001,17.809999,18.16,18.16,8580100
8/13/2020,18.200001,19.48,18.02,18.77,18.77,15602700
8/14/2020,18.870001,19.09,18.280001,18.549999,18.549999,7924600
8/17/2020,18.68,18.73,17.24,18.17,18.17,15575500
8/18/2020,18.040001,18.370001,17.48,17.73,17.73,9919500
8/19/2020,17.74,18.18,17.5,17.530001,17.530001,7690400
8/20/2020,17.5,17.610001,16.860001,17.309999,17.309999,11040200
8/21/2020,17.25,17.6,16.77,16.870001,16.870001,8947400
8/24/2020,17,17.700001,16.722,17.629999,17.629999,9519800
8/25/2020,17.790001,17.84,17.129999,17.49,17.49,6591700
8/26/2020,17.48,18.5,17.23,17.34,17.34,13363000
8/27/2020,17.58,17.65,16.85,17.280001,17.280001,8927300
8/28/2020,17.35,17.559999,17.110001,17.459999,17.459999,5010500
8/31/2020,18.129999,18.26,17.43,17.9,17.9,12781400
9/1/2020,17.889999,17.92,17.33,17.41,17.41,9144600
9/2/2020,17.5,17.540001,16.33,17.1,17.1,13413700
9/3/2020,16.629999,17.190001,16.219999,16.530001,16.530001,12317800
9/4/2020,16.57,16.889999,14.86,15.92,15.92,15028500
9/8/2020,16.389999,18.25,16,17.4,17.4,20267100
9/9/2020,18.18,18.705,17.120001,17.709999,17.709999,20204500
9/10/2020,17.84,18.459999,17.290001,17.450001,17.450001,12749800
9/11/2020,17.450001,17.6,16.33,16.559999,16.559999,12764700
9/14/2020,16.799999,17.469,16.620001,17.389999,17.389999,7629600
9/15/2020,17.48,18.08,17.17,17.700001,17.700001,8909100
9/16/2020,17.530001,17.790001,17.280001,17.41,17.41,6720800
9/17/2020,17,17.32,16.719999,17.18,17.18,7316200
9/18/2020,17.219999,17.379999,16.815001,17.209999,17.209999,8275800
9/21/2020,16.76,16.987,15.895,16.48,16.48,10817400
9/22/2020,16.49,16.610001,16.120001,16.469999,16.469999,6971900
9/23/2020,16.440001,16.690001,15.54,15.73,15.73,9965100
9/24/2020,15.5,16.34,14.92,15.92,15.92,11891000
9/25/2020,15.97,16.469999,15.87,16.43,16.43,5428500
9/28/2020,18.290001,20.780001,18.1,20.51,20.51,54571700
9/29/2020,20.690001,20.98,19.59,20.440001,20.440001,32224600
9/30/2020,20.059999,20.85,18.959999,19.23,19.23,19573800
10/1/2020,19.25,20.370001,19.15,20.17,20.17,13913900
10/2/2020,19.07,20.91,18.82,20.77,20.77,19567400
10/5/2020,21.219999,21.639999,20.559999,21.01,21.01,13252900
10/6/2020,21.27,22.530001,20.799999,21.030001,21.030001,23874500
10/7/2020,21.610001,22.26,21.521999,21.82,21.82,13066100
10/8/2020,22.450001,22.540001,21.549999,22.09,22.09,10147700
10/9/2020,22.16,22.202999,21.309999,21.4,21.4,10078200
10/12/2020,21.5,21.5,20.549999,20.57,20.57,8702400
10/13/2020,20.5,21.98,19.92,21.809999,21.809999,13081200
10/14/2020,21.879999,21.950001,20.98,21.33,21.33,8391700
10/15/2020,20.9,21.860001,20.66,21.639999,21.639999,7726400
