Date,Open,High,Low,Close,Adj Close,Volume
10/16/2015,59.470001,59.490002,58.369999,58.889999,52.015472,26195100
10/19/2015,58.790001,59.299999,58.5,58.849998,51.980141,17805800
10/20/2015,58.860001,59,58.57,58.75,51.891815,10423700
10/21/2015,58.799999,59.040001,58.57,58.639999,51.794651,13117600
10/22/2015,58.939999,59.959999,58.639999,58.900002,52.024296,14588500
10/23/2015,59.189999,59.279999,58.220001,58.299999,51.494343,13040600
10/26/2015,58.400002,58.450001,57.970001,58.02,51.247032,10839800
10/27/2015,58.009998,58.040001,57.380001,57.48,50.770065,10511400
10/28/2015,57.66,57.720001,57.16,57.639999,50.911388,11834700
10/29/2015,57.720001,58.119999,57.48,57.959999,51.194035,12855500
10/30/2015,57.73,58.119999,57.240002,57.240002,50.558086,15805500
11/2/2015,57.290001,57.610001,56.77,57.610001,50.884892,10719200
11/3/2015,57.57,58.330002,57.529999,58.110001,51.326511,10253900
11/4/2015,58.580002,58.759998,58.189999,58.369999,51.556171,10056500
11/5/2015,58.509998,58.98,58.419998,58.610001,51.768154,8860500
11/6/2015,58.919998,59.200001,58.310001,58.779999,51.918301,9977300
11/9/2015,58.5,58.779999,58.02,58.490002,51.662163,8440400
11/10/2015,58.310001,58.709999,58.310001,58.68,51.829979,7614900
11/11/2015,58.5,58.73,57.470001,57.580002,50.858406,8689900
11/12/2015,57.639999,57.77,56.919998,56.950001,50.301933,9551500
11/13/2015,56.740002,57.060001,56.299999,56.419998,49.833813,12514900
11/16/2015,56.389999,58.029999,56.360001,57.869999,51.114536,13321600
11/17/2015,59.34,60.900002,59.200001,59.919998,52.925228,24679300
11/18/2015,60.040001,61.07,59.549999,60.93,53.817326,14877700
11/19/2015,61.119999,61.360001,60.43,60.700001,53.614182,11566100
11/20/2015,60.98,61.470001,60.02,60.07,53.057728,12371100
11/23/2015,60.290001,60.740002,59.880001,60.259998,53.225536,10577000
11/24/2015,59.950001,60.419998,59.860001,59.919998,52.925228,12453900
11/25/2015,60,60.709999,59.880001,60.240002,53.207878,7820200
11/27/2015,60.439999,60.689999,59.869999,59.889999,52.898735,5340900
11/30/2015,59.869999,60.060001,58.73,58.84,51.971306,14942600
12/1/2015,59.130001,59.290001,58.650002,58.990002,52.103806,12204100
12/2/2015,58.610001,59.290001,58.32,58.349998,51.970196,13586900
12/3/2015,58.689999,59.66,58.599998,59.040001,52.584759,15844100
12/4/2015,59.049999,59.849998,59.029999,59.66,53.136963,10435300
12/7/2015,59.57,60.73,59.57,60.5,53.885124,11595900
12/8/2015,60.07,60.490002,59.5,59.610001,53.092434,10377600
12/9/2015,59.259998,60.110001,58.900002,59.130001,52.664917,8981700
12/10/2015,59.130001,60.09,59.09,59.560001,53.047905,11359400
12/11/2015,59.049999,59.529999,58.810001,59.360001,52.86977,9745000
12/14/2015,59.299999,60.439999,59.07,60.389999,53.787151,14524900
12/15/2015,60.639999,60.84,59.57,59.639999,53.119152,14615400
12/16/2015,60.110001,60.650002,59.700001,60.299999,53.706985,9960500
12/17/2015,60.330002,60.330002,58.970001,58.98,52.531319,12976100
12/18/2015,58.93,59.400002,58.75,58.849998,52.415527,16256700
12/21/2015,58.82,59.580002,58.669998,59.549999,53.038994,9645500
12/22/2015,59.790001,60.700001,59.610001,60.540001,53.92075,9266300
12/23/2015,61,61.119999,60.439999,61.09,54.410614,7519800
12/24/2015,60.779999,61.099998,60.68,60.830002,54.17905,2482800
12/28/2015,60.580002,60.970001,60.5,60.75,54.107788,5421700
12/29/2015,61,61.75,60.98,61.610001,54.87376,7883600
12/30/2015,61.66,61.869999,61.490002,61.68,54.936111,5716700
12/31/2015,61.330002,61.720001,61.169998,61.299999,54.597652,6575100
1/4/2016,60.5,61.490002,60.360001,61.459999,54.740158,11989200
1/5/2016,62.029999,63.049999,61.849998,62.919998,56.040516,13326000
1/6/2016,62.48,63.950001,62.470001,63.549999,56.601646,16564600
1/7/2016,62.970001,65.230003,62.919998,65.029999,57.919823,26430000
1/8/2016,65.080002,65.410004,63.41,63.540001,56.592731,17767900
1/11/2016,63.759998,64.470001,63.630001,64.220001,57.198399,12653800
1/12/2016,64.379997,64.730003,63.43,63.619999,56.66399,12195900
1/13/2016,63.73,63.73,61.830002,61.919998,55.149864,13725700
1/14/2016,62,63.619999,61.82,63.060001,56.165222,12934900
1/15/2016,61.549999,62.470001,61.259998,61.93,55.158775,15174400
1/19/2016,62.25,62.799999,62.009998,62.560001,55.719894,13051300
1/20/2016,61.799999,62.330002,60.200001,60.84,54.18795,17369100
1/21/2016,60.98,62.790001,60.91,61.880001,55.114239,12089200
1/22/2016,62.439999,63.259998,62.130001,62.689999,55.835674,9197500
1/25/2016,62.779999,63.82,62.549999,63.450001,56.512581,12823400
1/26/2016,63.360001,64.470001,63.259998,64,57.002445,9441200
1/27/2016,64.099998,65.18,63.889999,63.950001,56.957912,10214300
1/28/2016,64.029999,64.510002,63.43,64.220001,57.198399,11278300
1/29/2016,64.75,66.529999,64.739998,66.360001,59.104412,16439100
2/1/2016,65.910004,67.93,65.889999,67.5,60.119766,14728400
2/2/2016,67.300003,67.839996,66.279999,66.860001,59.549747,13585900
2/3/2016,67.309998,67.5,65.07,66.269997,59.024246,12315600
2/4/2016,65.760002,66.550003,65.010002,66.419998,59.157845,12833400
2/5/2016,66.860001,67.529999,65.879997,67,59.674442,14196500
2/8/2016,66.5,67.150002,65.160004,66.900002,59.585365,20743600
2/9/2016,65.489998,66.410004,64.68,65.809998,58.614544,14642400
2/10/2016,66.190002,66.589996,65.650002,65.790001,58.596725,9709300
2/11/2016,65.019997,65.760002,64.779999,65.32,58.178116,11186700
2/12/2016,65.519997,66.25,64.870003,66.18,58.944099,9695500
2/16/2016,66.610001,66.800003,65.5,65.900002,58.694698,11360500
2/17/2016,66.099998,66.610001,65.809998,66.110001,58.881748,12426700
2/18/2016,63.740002,64.779999,62.349998,64.120003,57.109329,27894600
2/19/2016,63.889999,64.769997,63.439999,64.660004,57.590282,15562300
2/22/2016,64.660004,66.139999,64.660004,65.629997,58.454227,10587300
2/23/2016,65.839996,66.599998,65.279999,66.480003,59.211285,11432000
2/24/2016,66.190002,67.330002,65.720001,67.120003,59.781311,10291200
2/25/2016,67.449997,68.129997,67.330002,68.040001,60.600727,9581300
2/26/2016,68.080002,68.199997,66.300003,66.510002,59.237991,10984300
2/29/2016,66.629997,66.949997,66.220001,66.339996,59.086597,9345200
3/1/2016,66.650002,66.889999,66,66.459999,59.193474,10429500
3/2/2016,66.209999,66.669998,66,66.209999,58.970814,9165600
3/3/2016,65.949997,66.199997,64.879997,66.139999,58.908463,11846800
3/4/2016,66.139999,67.279999,66.089996,66.779999,59.4785,10010500
3/7/2016,66.620003,68.480003,66.269997,67.889999,60.467125,12825400
3/8/2016,67.730003,68.470001,67.489998,68.040001,60.600727,10067900
3/9/2016,67.790001,67.989998,67.120003,67.529999,60.591743,7824800
3/10/2016,67.550003,68.040001,66.400002,67.410004,60.484085,10225800
3/11/2016,67.769997,67.940002,66.800003,67.169998,60.268749,8290900
3/14/2016,67.150002,67.669998,66.959999,67.360001,60.43922,6712500
3/15/2016,67,68.349998,67,68.089996,61.094208,7566900
3/16/2016,67.940002,68.339996,67.25,67.989998,61.004486,8218000
3/17/2016,67.82,68.919998,67.260002,67.449997,60.519966,11838100
3/18/2016,67.480003,68.029999,66.75,66.949997,60.071331,23153100
3/21/2016,67.029999,68.379997,66.970001,67.970001,60.986553,9415800
3/22/2016,68,68.68,67.790001,67.870003,60.896812,7514500
3/23/2016,68.010002,68.099998,67.440002,67.459999,60.528942,6110600
3/24/2016,67.43,68.040001,67.379997,68,61.013447,6304700
3/28/2016,67.93,68.580002,67.93,68.120003,61.121132,5603500
3/29/2016,68.150002,68.209999,67.43,68.029999,61.04039,6491000
3/30/2016,68.330002,69,68.290001,68.800003,61.731274,7208500
3/31/2016,68.75,69.190002,68.470001,68.489998,61.453125,6283500
4/1/2016,68.019997,69.199997,68.019997,69.059998,61.96455,6602400
4/4/2016,69,69.370003,68.919998,69.099998,62.00045,6823400
4/5/2016,69.029999,69.25,68.269997,68.639999,61.587692,5779000
4/6/2016,68.699997,69.059998,68.519997,69.040001,61.946613,5362700
4/7/2016,68.830002,68.93,67.940002,68.220001,61.210869,6110500
4/8/2016,68.309998,68.389999,67.860001,68.059998,61.067295,6516000
4/11/2016,68.010002,68.370003,67.379997,67.400002,60.475109,7865400
4/12/2016,67.57,68.870003,67.449997,68.800003,61.731274,7734600
4/13/2016,69.010002,69.419998,68.870003,69.150002,62.045307,6262700
4/14/2016,69.150002,69.239998,68.150002,68.800003,61.731274,6977100
4/15/2016,68.940002,69.410004,68.940002,69.059998,61.96455,7584500
4/18/2016,69.050003,69.900002,68.849998,69.860001,62.682369,6622900
4/19/2016,69.790001,70.080002,69.5,69.769997,62.601601,8199400
4/20/2016,69.760002,69.989998,69.129997,69.209999,62.099129,5412500
4/21/2016,69.470001,69.68,68.239998,68.470001,61.435158,6617600
4/22/2016,68.82,68.940002,68.279999,68.720001,61.659477,6215100
4/25/2016,68.550003,69.5,68.059998,69.470001,62.332424,5896200
4/26/2016,69.699997,69.889999,69.099998,69.300003,62.179901,6648400
4/27/2016,69.489998,69.779999,68.989998,69.419998,62.287552,5147300
4/28/2016,69.07,69.620003,68.75,68.910004,61.829967,4776900
4/29/2016,68.730003,68.82,66.360001,66.870003,59.999561,12099000
5/2/2016,66.620003,67.699997,66.529999,67.589996,60.645576,7609700
5/3/2016,66.860001,67.5,66.75,67,60.116211,5922600
5/4/2016,66.849998,67.489998,66.440002,67.190002,60.286686,6029500
5/5/2016,66.970001,67.25,66.580002,67.209999,60.304623,8091000
5/6/2016,66.910004,68.260002,66.800003,68.25,61.237774,9825400
5/9/2016,68.25,69.099998,68.160004,68.949997,61.865845,8656200
5/10/2016,68.919998,69.129997,68.449997,68.790001,61.722298,6402900
5/11/2016,67.470001,67.5,65.610001,66.410004,60.023109,14597500
5/12/2016,66.550003,67.050003,66.379997,66.849998,60.42078,9533500
5/13/2016,66.480003,66.550003,64.650002,64.940002,58.694473,13744700
5/16/2016,64.860001,66.349998,64.68,66.019997,59.670601,10181800
5/17/2016,66.059998,66.269997,64.879997,65.099998,58.839088,9252700
5/18/2016,63.02,63.779999,62.720001,63.150002,57.076626,22255900
5/19/2016,68.099998,69.330002,67.5,69.199997,62.544765,35076700
5/20/2016,69.330002,70.139999,68.849998,69.860001,63.141312,16746600
5/23/2016,69.599998,70.059998,69.440002,69.5,62.815918,10099800
5/24/2016,69.650002,70.419998,69.550003,70.239998,63.484737,8828000
5/25/2016,70.25,71,70.239998,70.480003,63.701664,7263900
5/26/2016,70.690002,71.379997,70.599998,70.849998,64.036087,8693900
5/27/2016,70.860001,70.889999,70.489998,70.75,63.945694,5773700
5/31/2016,70.580002,71,70.480003,70.779999,63.972813,8390200
6/1/2016,70.5,70.910004,70.410004,70.5,63.719753,7220900
6/2/2016,70.5,71,70.150002,70.949997,64.126457,6508700
6/3/2016,70.57,71.050003,70.519997,70.870003,64.054184,6374500
6/6/2016,71.519997,71.550003,71,71.050003,64.216866,9018000
6/7/2016,71.099998,71.309998,70.849998,71.029999,64.198761,7363400
6/8/2016,70.849998,71.449997,70.800003,71.279999,64.424736,6139000
6/9/2016,71.360001,71.589996,70.849998,71.089996,64.253006,6069900
6/10/2016,71,71.410004,70.68,71.139999,64.298187,7511400
6/13/2016,71,71.18,70.489998,70.529999,63.746872,7907600
6/14/2016,70.660004,71.169998,70.199997,70.949997,64.126457,9066400
6/15/2016,71.199997,71.610001,71,71.120003,64.280121,8017000
6/16/2016,71,71.459999,70.800003,71.300003,64.442825,6705200
6/17/2016,71.050003,71.309998,70.400002,70.949997,64.126457,18059300
6/20/2016,71.309998,71.779999,71.050003,71.099998,64.262047,7142500
6/21/2016,70.949997,71.720001,70.949997,71.459999,64.587402,6674800
6/22/2016,71.599998,72.25,71.57,71.75,64.849533,8457500
6/23/2016,72.199997,72.239998,71.790001,72.099998,65.165878,6970200
6/24/2016,70.550003,72.720001,70.510002,71.959999,65.039352,15120400
6/27/2016,71.639999,71.769997,70.879997,71.5,64.623566,11303400
6/28/2016,71.760002,71.870003,70.669998,71.510002,64.632607,8561200
6/29/2016,71.629997,72.489998,71.559998,72.459999,65.491241,7014700
6/30/2016,72.57,73.190002,72.32,73.019997,65.997383,8713600
7/1/2016,73.129997,73.169998,72.419998,72.809998,65.807594,7638800
7/5/2016,72.75,73.620003,72.68,73.139999,66.105865,10748600
7/6/2016,73.260002,73.980003,73.169998,73.82,66.720444,11062700
7/7/2016,73.730003,73.93,73.150002,73.529999,66.458336,7792800
7/8/2016,73.82,73.849998,73.239998,73.839996,66.738525,9127600
7/11/2016,73.669998,74.349998,73.5,74.059998,66.937355,9040100
7/12/2016,73.559998,73.730003,73,73.269997,66.223351,12361200
7/13/2016,73.25,73.629997,72.940002,73.620003,66.539703,6399000
7/14/2016,73.790001,74.110001,73.610001,73.699997,66.611992,6646400
7/15/2016,73.980003,74.010002,73.440002,73.669998,66.584885,5994800
7/18/2016,73.639999,74.18,73.529999,73.839996,66.738525,5457300
7/19/2016,73.639999,73.959999,73.580002,73.660004,66.575859,4798100
7/20/2016,73.879997,74.110001,73.629997,73.790001,66.693344,5282000
7/21/2016,73.43,73.660004,73.139999,73.519997,66.44931,4391900
