Date,Open,High,Low,Close,Adj Close,Volume
10/16/2015,103,103.82,102.290001,103.379997,90.641167,3844200
10/19/2015,102.879997,103.589996,102.5,103.510002,90.755157,3129900
10/20/2015,103.330002,104.400002,103.160004,103.599998,91.142227,4620200
10/21/2015,103.970001,104.57,102.889999,103.290001,90.869507,3670900
10/22/2015,104.019997,104.519997,103.290001,104.290001,91.749275,6172200
10/23/2015,104.970001,104.970001,102.580002,103.949997,91.450142,5838800
10/26/2015,103.989998,104.339996,103.029999,103.470001,91.02787,4986400
10/27/2015,103.220001,106,103.050003,105.290001,92.628998,6893700
10/28/2015,105.120003,105.489998,102.519997,103.809998,91.326988,6465800
10/29/2015,104.32,104.739998,103.559998,103.800003,91.318176,6799100
10/30/2015,103.800003,103.800003,96.400002,98.779999,86.901848,23729900
11/2/2015,99.449997,100.379997,98.199997,100.379997,88.309441,7290500
11/3/2015,99.650002,100.360001,99.220001,99.889999,87.878357,4303500
11/4/2015,100.419998,101.080002,98.360001,99.57,87.596848,7584900
11/5/2015,99.800003,100.339996,98.889999,99.540001,87.57045,4105000
11/6/2015,99.160004,99.589996,98.279999,98.699997,86.831444,4166700
11/9/2015,98.269997,98.349998,96.989998,97.989998,86.206818,4013600
11/10/2015,97.910004,98.290001,97.580002,97.839996,86.074883,4400100
11/11/2015,98,98.110001,94.639999,94.849998,83.444412,7996700
11/12/2015,94.209999,94.599998,92.760002,93.120003,81.92244,8111500
11/13/2015,92.550003,92.870003,91.470001,91.809998,80.769951,7508600
11/16/2015,91.870003,93.639999,91.82,93.620003,82.36232,5355600
11/17/2015,93.75,94.949997,93.220001,93.790001,82.511879,4705700
11/18/2015,93.849998,95.360001,93.809998,95.190002,83.743538,4932000
11/19/2015,95.199997,95.389999,92.129997,92.489998,81.368187,6399000
11/20/2015,93.120003,93.190002,91.790001,91.93,80.875549,6925000
11/23/2015,91.940002,92.110001,90.099998,91.559998,80.550026,5968000
11/24/2015,91.190002,92.580002,90.830002,92.25,81.157051,4474400
11/25/2015,92.519997,94.449997,92.480003,93.900002,82.608635,5013800
11/27/2015,94.190002,95.050003,94.010002,94.629997,83.25087,2688000
11/30/2015,94.559998,95.959999,94,94.089996,82.775795,5722100
12/1/2015,94.669998,95.57,94.129997,95.449997,83.972267,6695600
12/2/2015,94.949997,95.550003,94.400002,94.5,83.13649,5505500
12/3/2015,94.620003,95.190002,92.639999,92.849998,81.684906,6014000
12/4/2015,93.279999,95.660004,93.190002,95.459999,83.981064,5170800
12/7/2015,95.800003,96.489998,95.489998,96.339996,84.755241,5330400
12/8/2015,95.860001,96.400002,94.910004,95.660004,84.157021,4645000
12/9/2015,94.980003,96.449997,94.110001,94.980003,83.558784,5400100
12/10/2015,94.910004,95.550003,94.419998,94.739998,83.347641,3513500
12/11/2015,94.739998,94.739998,92.540001,93.239998,82.028008,6095900
12/14/2015,93.419998,94.230003,92.370003,94.110001,82.793388,5827600
12/15/2015,94.970001,95.449997,92.489998,92.589996,81.456177,8631500
12/16/2015,94.150002,97.809998,93.459999,97.559998,85.828545,10374000
12/17/2015,97.220001,97.379997,94.709999,94.709999,83.321243,6977600
12/18/2015,94.099998,95.5,93.529999,94.860001,83.453209,9128500
12/21/2015,95.269997,96.330002,95.050003,95.949997,84.41214,3689800
12/22/2015,96.830002,98.559998,96.32,98.269997,86.453163,6232600
12/23/2015,98.610001,99.089996,98.07,98.510002,86.664322,3796500
12/24/2015,98.449997,99.260002,98.309998,98.860001,86.972214,1793000
12/28/2015,98.410004,98.980003,98.129997,98.419998,86.585136,2710800
12/29/2015,98.900002,99.519997,98.510002,99.360001,87.412109,2819600
12/30/2015,99.360001,99.599998,98.709999,98.739998,86.866646,2500700
12/31/2015,98.620003,98.720001,97.75,97.769997,86.013283,3442400
1/4/2016,96.169998,96.57,95.370003,96.459999,84.860802,5911000
1/5/2016,96.389999,97.150002,95.900002,96.739998,85.107132,5414800
1/6/2016,95.529999,96.459999,95.07,95.559998,84.069031,5901400
1/7/2016,94.5,95.690002,93.919998,94.18,82.854973,6309700
1/8/2016,94.589996,96,93.279999,93.559998,82.30954,5634400
1/11/2016,93.830002,95.300003,93.589996,94.919998,83.506004,6243400
1/12/2016,95.639999,96.190002,94.690002,95.690002,84.183388,5333500
1/13/2016,95.839996,96.629997,93.949997,94.110001,82.793388,6270900
1/14/2016,94.110001,96.339996,94.110001,95.510002,84.025055,4986800
1/15/2016,93.510002,95.110001,92.949997,93.900002,82.608635,7556600
1/19/2016,94.870003,95.559998,94.339996,95.059998,83.629166,6258600
1/20/2016,93.360001,95,92.349998,94.120003,83.174065,7107700
1/21/2016,94.550003,95.309998,93.510002,94.480003,83.49218,4845700
1/22/2016,95.800003,96.089996,94.379997,95.639999,84.517273,4376900
1/25/2016,95.559998,95.800003,93.989998,94.07,83.129883,5734900
1/26/2016,94.129997,94.510002,93.419998,94.040001,83.103348,4529000
1/27/2016,94.129997,95.309998,93.480003,94.339996,83.368469,3905600
1/28/2016,95.269997,95.269997,93.080002,93.489998,82.617332,4074700
